Date,Name,Loyalty Program,ITR,Overall Comment,Elite Ap.,Cleanliness,Staff Service,Maintenance and Upkeep,F&B,Reason for Brand Question Rating,Restaurant 1 Service Satisfaction:,Reason for Trip,Overall Score,Social Comment,Comment_Length,Month,Year,Year-Month,Season,Service_Quality,Detected_Language,Translated Overall Comment,Sentiment,Sentiment_Score,Sentiment_Magnitude,Sentiment_2
2022-03-23 10:52:12.000,CARLOSALBERTO,Member,1.0,En mi habitación nro 627 no andaba el aire acondicionado. Recién me lo reconocieron el 3er día de los 4 que estuve alojado.... cuando me quejé ( el 1r día informé que no andaba y pedí lo vieran y lo único que hicieron fue explicarme cómo funcionaba... algo que nunca ocurrió).  El 2do día al salir les dije tenían todo el día para verlo.... y el tercero me quejé ya que esa situación no concuerda con un hotel con precio y pretensiones de 5 estrellas.... muy lejos de esa posición.,10.0,5.0,5.0,1.0,8.0,Unknown,10.0,Couple,2.375,Excelente,90,3,2022,2022-03,Otoño,4.75,es,In my room #627 the air conditioning was not working. They only acknowledged it on the 3rd day of the 4 I was staying there... when I complained (on the 1st day I reported that it was not working and asked them to look at it and all they did was explain to me how it worked... something that never happened). On the 2nd day when I left I told them they had all day to look at it... and on the third day I complained because that situation is not consistent with a hotel with a 5 star price and pretensions... very far from that position.,negative,-0.6000000238418579,3.4000000953674316,negative
2022-03-22 12:14:36.000,FRANCIS,Member,7.0,"Hace falta modernizar más el hotel, las habitaciones están algo deterioradas",10.0,8.0,9.0,5.0,8.0,Unknown,10.0,Business Individual,3.75,Excelente,11,3,2022,2022-03,Otoño,7.5,es,"The hotel needs to be modernised further, the rooms are somewhat run down.",negative,-0.800000011920929,0.800000011920929,negative
2022-03-22 11:39:56.000,MIGUEL,Member,4.0,"El hotel está siendo renovado y tiene muchas de sus áreas fuera de servicio (pileta, spa, bar y restaurante) . Adicionalmente, las habitaciones no se acorde al nivel esperado para un hotel de su categoría. Le hace falta mantenimiento.",10.0,7.0,9.0,4.0,7.0,Unknown,10.0,Meeting,3.375,Excelente,39,3,2022,2022-03,Otoño,6.75,es,"The hotel is undergoing renovation and many of its areas are out of order (pool, spa, bar and restaurant). Additionally, the rooms are not up to the standard expected for a hotel of its category. It needs maintenance.",negative,-0.699999988079071,2.200000047683716,negative
2022-03-22 11:35:59.000,EDUARDO,Non-Member,1.0,"promocionan cosas que no ofrecen en realidad. No hay terracitas donde tomar algo, ni restaurante con vistas, etc. Para colmo me cobraron 10 mil pesos mas de lo que decía mi reserva de booking. Un espanto mi estadía",10.0,8.0,7.0,4.0,9.0,Unknown,10.0,Couple,3.5,Excelente,38,3,2022,2022-03,Otoño,7.0,es,"They promote things that they don&#39;t really offer. There are no terraces where you can have a drink, no restaurant with a view, etc. To top it off, they charged me 10 thousand pesos more than what my booking reservation said. My stay was horrible.",negative,-0.6000000238418579,2.700000047683716,negative
2022-03-22 11:33:27.000,MANUEL,Titanium,1.0,"to be honest, i was never so dissapointed from a hotel like this one. the price was anourmas and the service was horrible. both showers in my room was not working and just boiling water came out, i even burned my hand . the reception was incompetent and also treat my girlfriend and me really horrible. i will never come back there and also try to avoid    in the future. usually i expect as an titanium elitr member that i get treat better but it dont seem so",10.0,1.0,1.0,1.0,9.0,Unknown,10.0,Couple,1.5,Excelente,88,3,2022,2022-03,Otoño,3.0,en,"to be honest, i was never so dissapointed from a hotel like this one. the price was anourmas and the service was horrible. both showers in my room was not working and just boiling water came out, i even burned my hand . the reception was incompetent and also treat my girlfriend and me really horrible. i will never come back there and also try to avoid    in the future. usually i expect as an titanium elitr member that i get treat better but it dont seem so",negative,-0.800000011920929,4.800000190734863,negative
2022-03-22 10:24:27.000,MANUEL,Member,6.0,"No estaba disponible la piscina ni el sauna, y jamás se me informó de ello, sino hasta contratar.",10.0,10.0,10.0,8.0,8.0,Unknown,10.0,Friends,4.5,Excelente,18,3,2022,2022-03,Otoño,9.0,es,"The pool and sauna were not available, and I was never informed of this until I booked.",negative,-0.699999988079071,0.699999988079071,negative
2022-03-22 10:22:33.000,HENRY,Platinum,10.0,"Fue muy agradable, como siempre.  Por motivos de trabajo debo estar visitando Buenos Aires con frecuiencia y la ubuicacion del hotel es perfecta para mis necesidades.  El personal del hotel es muy atento",10.0,10.0,10.0,9.0,9.0,Unknown,10.0,Meeting,4.75,Excelente,33,3,2022,2022-03,Otoño,9.5,es,"It was very nice, as always. For work reasons I have to visit Buenos Aires frequently and the location of the hotel is perfect for my needs. The hotel staff is very attentive.",positive,0.800000011920929,2.4000000953674316,positive
2022-03-21 13:26:13.000,JAN,Ambassador,8.0,"We found the    Buenos Aires slightly outdated but very comfortable, and we had a nice stay. Recommended.",10.0,9.0,10.0,6.0,7.0,Unknown,10.0,Business Individual,4.0,Excelente,17,3,2022,2022-03,Otoño,8.0,en,"We found the    Buenos Aires slightly outdated but very comfortable, and we had a nice stay. Recommended.",positive,0.8999999761581421,1.7999999523162842,positive
2022-03-21 07:52:01.000,FELIPE,Member,5.0,"El hotel es algo viejo, si bien la habitación es muy cómoda ya todo se nota viejo (baño, muebles). Aparte el desayuno estaba muy regular",10.0,10.0,10.0,5.0,3.0,Unknown,10.0,Business Individual,3.5,Excelente,25,3,2022,2022-03,Otoño,7.0,es,"The hotel is a bit old, although the room is very comfortable, everything is already old (bathroom, furniture). Apart from that, the breakfast was very average.",negative,-0.30000001192092896,0.6000000238418579,negative
2022-03-21 07:05:07.000,PAULO,Member,1.0,"It is not    standard, very poor service, not worth what you pay.",10.0,10.0,1.0,10.0,7.0,Unknown,10.0,Business Individual,3.5,Excelente,12,3,2022,2022-03,Otoño,7.0,en,"It is not    standard, very poor service, not worth what you pay.",negative,-0.699999988079071,0.699999988079071,negative
2022-03-21 05:41:30.000,JAI,Non-Member,9.0,"Muy agradable, como siempre",10.0,8.0,9.0,10.0,10.0,Unknown,10.0,Meeting,4.625,Excelente,4,3,2022,2022-03,Otoño,9.25,es,"Very nice, as always",positive,0.8999999761581421,0.8999999761581421,positive
2022-03-20 14:10:25.000,DIEGO,Non-Member,5.0,El spa y pileta estaban cerrados por mantenimiento. Check-in experience could have been better for a hotel of this category,10.0,8.0,8.0,8.0,8.0,Unknown,10.0,Couple,4.0,Excelente,20,3,2022,2022-03,Otoño,8.0,es,The spa and pool were closed for maintenance. Check-in experience could have been better for a hotel of this category,neutral,-0.4000000059604645,0.8999999761581421,negative
2022-03-20 12:12:41.000,CARLOS,Gold,2.0,Hotel que era antiguo y lo han refaccionado pero muy mal con muchos problemas para una categoria de   no es a la altura de un hotel mal reciclado con muchas fallas de detalles,10.0,5.0,5.0,2.0,1.0,Unknown,10.0,Meeting,1.625,Excelente,33,3,2022,2022-03,Otoño,3.25,es,Hotel that was old and has been renovated but very poorly with many problems for a category of not being up to par with a poorly renovated hotel with many flaws in details,negative,-0.699999988079071,0.699999988079071,negative
2022-03-17 12:23:50.013,JAN,Member,8.0,Great location. Clean and nice rooms. However the room had a slight sewage smell I noticed. Nice gym on top of the building with a great view.,10.0,8.0,10.0,5.0,9.0,Unknown,10.0,Business Individual,4.0,Excelente,27,3,2022,2022-03,Otoño,8.0,en,Great location. Clean and nice rooms. However the room had a slight sewage smell I noticed. Nice gym on top of the building with a great view.,positive,0.5,3.5999999046325684,positive
2022-03-17 03:29:15.000,MARIA,Member,9.0,It was really good,10.0,10.0,10.0,10.0,9.0,Unknown,10.0,Leisure Individual,4.875,Excelente,4,3,2022,2022-03,Otoño,9.75,en,It was really good,positive,0.8999999761581421,0.8999999761581421,positive
2022-03-16 16:20:24.000,JOSE,Member,10.0,Excelente,10.0,10.0,10.0,10.0,10.0,Unknown,10.0,Couple,5.0,Excelente,1,3,2022,2022-03,Otoño,10.0,pt,Excellent,neutral,0.8999999761581421,0.8999999761581421,positive
2022-03-15 05:00:48.000,ANNE,Titanium,10.0,Friendly and accommodating staff. Great location.,10.0,9.0,10.0,8.0,9.0,Unknown,10.0,Leisure Individual,4.5,Excelente,6,3,2022,2022-03,Otoño,9.0,en,Friendly and accommodating staff. Great location.,positive,0.8999999761581421,1.899999976158142,positive
2022-03-13 14:48:14.000,ROBERT,Member,5.0,Terrible room service.,10.0,10.0,5.0,10.0,1.0,Unknown,10.0,Business Individual,3.25,Excelente,3,3,2022,2022-03,Otoño,6.5,en,Terrible room service.,negative,-0.800000011920929,0.800000011920929,negative
2022-03-13 13:18:48.000,GASTON,Gold,10.0,Top notch customer service. Coffee area seemed to be under construction but this was a very minor inconvenience for my trip.,10.0,10.0,10.0,9.0,9.0,Unknown,10.0,Leisure Individual,4.75,Excelente,21,3,2022,2022-03,Otoño,9.5,en,Top notch customer service. Coffee area seemed to be under construction but this was a very minor inconvenience for my trip.,neutral,0.5,1.0,positive
2022-03-13 11:36:37.000,FERNANDO,Non-Member,10.0,Agradezco el recebimento desde el recepcionista  Noturno hasta el señor que me llevo  a la habitaciona..El te q me sirvieron por mi  estado en que llegue. Agradesco a todos.Gracias.,10.0,10.0,10.0,9.0,9.0,Unknown,10.0,Business Individual,4.75,Excelente,29,3,2022,2022-03,Otoño,9.5,es,I appreciate the welcome from the receptionist at night to the gentleman who took me to my room. The tea that was served to me due to the state in which I arrived. I thank everyone. Thank you.,positive,0.6000000238418579,3.0,positive
2022-03-12 09:23:34.650,THEODORE,Titanium,8.0,"Manuel at the front desk was very helpful!  This was a last minute reservation and he was very accommodating. 
Federico was also extremely helpful with taking care of our luggage",10.0,10.0,10.0,10.0,8.0,Unknown,10.0,Friends,4.75,Excelente,30,3,2022,2022-03,Otoño,9.5,en,"Manuel at the front desk was very helpful!  This was a last minute reservation and he was very accommodating. 
Federico was also extremely helpful with taking care of our luggage",positive,0.8999999761581421,2.700000047683716,positive
2022-03-10 10:44:42.000,LEONARDO,Non-Member,10.0,"La atención al cliente es perfecta y a uno le conforta mucho el trato que le dan a uno.
Las habitaciones muy comodas, el registro es rápido, el.desayuno completo y fresco.
Los servicios de restaurantes muy buenos y de calidad.
Y siempre la gentileza de todo el personal es magnífico.",10.0,10.0,10.0,9.0,10.0,Unknown,10.0,Couple,4.875,Excelente,50,3,2022,2022-03,Otoño,9.75,es,"Customer service is perfect and one feels very comforted by the way they treat one. The rooms are very comfortable, check-in is quick, the breakfast is complete and fresh. The restaurant services are very good and of high quality. And the kindness of all the staff is always magnificent.",positive,0.8999999761581421,3.700000047683716,positive
2022-03-08 10:49:11.000,MATIAS,Non-Member,5.0,La habitación no estaba del todo limpia. No tenía secador de pelo ni cafetera o te de cortesía. La piscina y el spa no funcionaban. Al igual q el celtic bar. Una lástima. Muy buena ubicación pero un poco caro para los servicios prestados. Ya que no incluía ni el desayuno que tuve q pagar aparte,10.0,4.0,10.0,4.0,8.0,Unknown,10.0,Couple,3.25,Excelente,56,3,2022,2022-03,Otoño,6.5,es,"The room was not very clean. There was no hairdryer or coffee maker or complimentary tea. The pool and spa were not working. As was the Celtic bar. A pity. Very good location but a bit expensive for the services provided. Since it did not even include breakfast, which I had to pay for separately.",negative,-0.5,4.300000190734863,negative
2022-03-08 10:31:46.000,GONZALO,Member,9.0,"Este hotel es mi preferido en Buenos Aires desde hace años.  La estancia me resultó muy agradable. Entiendo que estan en reformas aún pero seria bueno que los televisores tenga disponibles el uso de aplicaciones. En el desayuno agregaria algo más de pastelería. El servicio de room service me pareció excelente tanto en los platos como en los tiempos.
Espero pronto volver y disfrutar de la piscina. Va a estar habilitada para niños?.",10.0,9.0,9.0,7.0,9.0,Unknown,10.0,Family,4.25,Excelente,73,3,2022,2022-03,Otoño,8.5,es,This hotel has been my favorite in Buenos Aires for years. I found my stay very pleasant. I understand that they are still undergoing renovations but it would be nice if the televisions had the ability to use apps. I would add some more pastries for breakfast. The room service seemed excellent to me both in terms of the dishes and the times. I hope to return soon and enjoy the pool. Will it be available for children?,positive,0.4000000059604645,3.9000000953674316,positive
2022-03-08 09:26:01.000,OSVALDO,Silver,10.0,Fantastico hotel y muy buen servicio,10.0,10.0,10.0,8.0,8.0,Unknown,10.0,Family,4.5,Excelente,6,3,2022,2022-03,Otoño,9.0,es,Fantastic hotel and very good service,positive,0.8999999761581421,0.8999999761581421,positive
2022-03-08 03:36:21.000,MARTIN,Non-Member,9.0,"Estuve una sola noche por tema de trabajo. Debía salir muy temprano en la mañana al otro día. Pero bueno el hotel y el servicio es espectacular desde el trato de los recepcionistas hasta la calidad de la habitación y las características propias del hotel. El desayuno 10 puntos. Al irme olvide un portavalores , llame para avisar y cuando regrese me lo dieron y todo estaba impecable. Lo único que mejoraría sería el servicio de barra . Ya que un hotel de dicha envergadura tiene que tener whiskies variados a disposición siempre. Por lo demás , un placer. Cordial saludo.",10.0,10.0,10.0,10.0,8.0,Unknown,10.0,Business Individual,4.75,Excelente,101,3,2022,2022-03,Otoño,9.5,es,"I stayed just one night for work. I had to leave very early the next morning. But the hotel and the service are spectacular, from the receptionists&#39; treatment to the quality of the room and the hotel&#39;s own characteristics. The breakfast is 10 points. When I left, I forgot a money box, I called to let them know and when I returned they gave it to me and everything was impeccable. The only thing I would improve would be the bar service, since a hotel of this size has to have a variety of whiskeys available at all times. For the rest, a pleasure. Kind regards.",positive,0.30000001192092896,4.400000095367432,positive
2022-03-08 02:52:07.000,RICHARD,Gold,9.0,"Nice room, excellent staff",10.0,10.0,10.0,8.0,6.0,Unknown,10.0,Friends,4.25,Excelente,4,3,2022,2022-03,Otoño,8.5,en,"Nice room, excellent staff",positive,0.8999999761581421,0.8999999761581421,positive
2022-03-07 21:35:21.000,HUMBERTO,Silver,9.0,"Muy buena estadía. Muy buena habitación. Destacamos la atención de Manuel en la recepción en todo y ya que festejamos aniversario, nos hizo llegar un presente. Excelente gesto. Destacamos también la atención de Leandro en La Luciérnaga en la cena.",10.0,9.0,9.0,9.0,9.0,Unknown,10.0,Couple,4.5,Excelente,40,3,2022,2022-03,Otoño,9.0,es,"Very good stay. Very good room. We highlight Manuel&#39;s attention at the reception in everything and since we were celebrating our anniversary, he sent us a present. Excellent gesture. We also highlight Leandro&#39;s attention at La Luciérnaga at dinner.",positive,0.699999988079071,3.799999952316284,positive
